transactie_id;datum;tijd;klant_id;postcode;gender;leeftijd;email;categorie;aantal_items;bedrag_excl_korting;korting;bedrag_totaal;betaalmethode;medewerker_id
TX002128;2025-12-31;13:41:03;K00199;4001;V;60;k00199@example.com;Dames;3;283,74;0;283,74;Pin;MW004
TX000892;2025-12-31;14:01:14;K00536;4001;V;23;k00536@example.com;Heren;3;250,2;0;250,2;Contant;MW001
TX000377;2025-12-31;14:40:05;K00053;;;;;Dames;3;347,05;0;347,05;Pin;MW001
TX000336;2025-12-31;14:47:37;K00046;5017;V;25;k00046@example.com;Heren;2;175,57;0;175,57;Pin;MW001
TX002053;2025-12-31;14:49:48;K00176;;;;;Dames;1;104,79;0;104,79;Pin;MW002
TX000496;2025-12-31;14:59:58;K00347;5038;V;38;k00347@example.com;Dames;4;302,3;0;302,3;Contant;MW003
TX000738;2025-12-31;15:41:31;K00653;;;;;Heren;5;340,4;0;340,4;Pin;MW001
TX000803;2025-12-31;15:46:46;K00449;4001;V;28;k00449@example.com;Dames;4;453,92;0;453,92;Contant;MW002
TX002059;2025-12-31;16:12:21;K00706;;;;;Dames;3;111,12;0;111,12;Creditcard;MW002
TX000627;2025-12-31;17:13:44;K00697;;;;;Sale;4;160,51;0;160,51;Creditcard;MW003
TX001970;2025-12-31;17:30:38;K00520;4001;V;28;k00520@example.com;Accessoires;3;113,22;9,61;103,61;Contant;MW002
TX000834;2025-12-31;18:24:51;K00141;;;;;Heren;3;225,78;0;225,78;Pin;MW001
TX000841;2025-12-31;18:26:56;K00011;;;;;Heren;2;97,66;0;97,66;Contant;MW002
TX001030;2025-12-31;19:18:51;K00140;5038;M;34;k00140@example.com;Heren;3;268,63;0;268,63;Contant;MW004
TX000508;2026-01-01;10:28:11;K00337;;;;;Heren;3;305,71;0;305,71;Pin;MW003
TX000542;2026-01-01;10:50:01;K00654;;;;;Accessoires;4;292,51;0;292,51;Contant;MW002
TX001103;2026-01-01;10:52:27;K00447;5017;V;42;k00447@example.com;Dames;2;141,39;0;141,39;Pin;MW001
TX000955;2026-01-01;10:56:42;K00177;;;;;Dames;1;57,82;7,75;50,07;Pin;MW001
TX000398;2026-01-01;11:18:44;K00264;;;;;Accessoires;3;129,71;0;129,71;Pin;MW003
TX000319;2026-01-01;11:45:43;K00227;;;;;Heren;2;196,3;0;196,3;Pin;MW002
TX002466;2026-01-01;11:50:25;K00057;;;;;Dames;8;655,87;0;655,87;Pin;MW003
TX002021;2026-01-01;11:52:33;K00470;4001;M;31;k00470@example.com;Accessoires;2;92,7;0;92,7;Contant;MW001
TX000039;2026-01-01;12:12:19;K00652;5038;V;27;k00652@example.com;Heren;1;42,61;0;42,61;Pin;MW004
TX000266;2026-01-01;12:50:31;K00517;;;;;Accessoires;4;168,89;0;168,89;Pin;MW004
TX000992;2026-01-01;12:53:21;K00794;5038;V;29;k00794@example.com;Dames;5;241,83;0;241,83;Creditcard;MW001
TX000215;2026-01-01;13:11:15;K00540;;;;;Dames;4;243,06;13,74;229,32;Contant;MW004
TX001784;2026-01-01;13:26:28;K00119;4001;V;33;k00119@example.com;Dames;3;340,97;0;340,97;Pin;MW003
TX000113;2026-01-01;13:52:01;K00737;;;;;Heren;4;242,33;0;242,33;Creditcard;MW001
TX001909;2026-01-01;14:24:16;K00597;;;;;Dames;3;283,14;0;283,14;Pin;MW002
TX001958;2026-01-01;14:24:30;K00265;;;;;Dames;4;149,52;0;149,52;Pin;MW002
TX002393;2026-01-01;14:40:26;K00001;;;;;Dames;3;205,5;0;205,5;Contant;MW002
TX000441;2026-01-01;14:51:51;K00235;;;;;Dames;3;204,6;0;204,6;Pin;MW003
TX001963;2026-01-01;15:50:04;K00762;;;;;Dames;2;150,69;0;150,69;Pin;MW002
TX000887;2026-01-01;15:53:16;K00521;4001;M;34;k00521@example.com;Schoenen;1;106,04;0;106,04;Pin;MW001
TX002459;2026-01-01;15:53:43;K00599;;;;;Heren;2;205,44;0;205,44;Creditcard;MW004
TX001206;2026-01-01;15:58:56;K00107;;;;;Heren;2;114,57;0;114,57;Pin;MW003
TX002038;2026-01-01;16:57:39;K00108;5038;V;21;k00108@example.com;Dames;4;362,2;0;362,2;Pin;MW004
TX002174;2026-01-01;16:57:42;K00455;5025;M;29;k00455@example.com;Dames;4;336,41;0;336,41;Pin;MW002
TX001429;2026-01-01;17:19:18;K00474;5038;V;25;k00474@example.com;Dames;8;457,18;0;457,18;Pin;MW003
TX001751;2026-01-01;18:30:47;K00177;;;;;Heren;1;89,36;0;89,36;Pin;MW001
TX000703;2026-01-01;18:46:21;K00217;;;;;Heren;3;290,1;0;290,1;Contant;MW002
TX000651;2026-01-02;10:10:39;K00583;;;;;Heren;1;54,42;0;54,42;Contant;MW004
TX002373;2026-01-02;10:11:11;K00066;;;;;Accessoires;3;84,25;0;84,25;Pin;MW004
TX002242;2026-01-02;10:29:22;K00128;;;;;Dames;3;161,51;0;161,51;Pin;MW004
TX002340;2026-01-02;11:09:29;K00351;;;;;Dames;1;90,85;0;90,85;Contant;MW001
TX001053;2026-01-02;12:03:11;K00675;;;;;Dames;2;217,93;0;217,93;Pin;MW004
TX000970;2026-01-02;12:10:56;K00396;4001;M;41;k00396@example.com;Dames;2;161,19;0;161,19;Contant;MW002
TX001823;2026-01-02;12:14:15;K00202;;;;;Heren;2;106,71;0;106,71;Pin;MW004
TX000943;2026-01-02;12:35:15;K00645;;;;;Heren;2;165,84;32,41;133,43;Pin;MW004
TX000914;2026-01-02;12:35:28;K00266;;;;;Dames;1;103,75;0;103,75;Pin;MW003
TX000949;2026-01-02;12:42:32;K00307;;;;;Dames;2;155,69;0;155,69;Pin;MW002
TX000771;2026-01-02;12:46:28;K00212;5014;V;53;k00212@example.com;Accessoires;3;101,74;0;101,74;Pin;MW004
TX001075;2026-01-02;13:25:39;K00737;5014;V;21;k00737@example.com;Dames;2;99,58;0;99,58;Pin;MW002
TX001995;2026-01-02;13:26:00;K00772;4001;V;48;k00772@example.com;Sale;2;47,62;0;47,62;Pin;MW003
TX001082;2026-01-02;13:28:11;K00186;4001;V;34;k00186@example.com;Heren;2;124,78;0;124,78;Contant;MW001
TX002470;2026-01-02;13:49:06;K00618;;;;;Sale;1;32,79;0;32,79;Contant;MW003
TX001254;2026-01-02;14:14:59;K00631;;;;;Heren;3;303,08;0;303,08;Pin;MW002
TX001674;2026-01-02;14:16:03;K00374;;;;;Dames;5;262,23;0;262,23;Pin;MW001
TX000677;2026-01-02;14:21:28;K00041;4001;V;54;k00041@example.com;Sale;1;23,25;0;23,25;Creditcard;MW003
TX000843;2026-01-02;14:22:54;K00483;5046;M;30;k00483@example.com;Dames;3;208,46;0;208,46;Pin;MW003
TX001595;2026-01-02;14:26:06;K00074;;;;;Heren;3;292,93;0;292,93;Creditcard;MW003
TX002293;2026-01-02;14:43:36;K00176;4001;V;22;k00176@example.com;Dames;2;215,67;0;215,67;Creditcard;MW001
TX000119;2026-01-02;15:09:46;K00319;4001;V;24;k00319@example.com;Heren;4;232,64;0;232,64;Pin;MW001
TX000864;2026-01-02;15:16:40;K00331;;;;;Schoenen;2;202,15;0;202,15;Pin;MW003
TX002445;2026-01-02;16:10:07;K00236;5014;V;40;k00236@example.com;Schoenen;5;696,03;121,45;574,58;Pin;MW001
TX002272;2026-01-02;16:36:36;K00373;5046;M;53;k00373@example.com;Dames;2;115,18;11,27;103,91;Pin;MW004
TX001142;2026-01-02;16:36:49;K00757;4001;V;50;k00757@example.com;Schoenen;7;554,66;0;554,66;Pin;MW002
TX002318;2026-01-02;17:57:35;K00450;5017;M;63;k00450@example.com;Dames;2;146,48;0;146,48;Pin;MW001
TX002342;2026-01-02;19:15:28;K00611;5014;M;39;k00611@example.com;Accessoires;4;246,35;0;246,35;Contant;MW004
TX000993;2026-01-02;19:42:25;K00090;5017;V;48;k00090@example.com;Accessoires;3;236,8;0;236,8;Contant;MW002
TX000280;2026-01-03;10:16:28;K00566;;;;;Dames;5;485,89;0;485,89;Pin;MW001
TX002221;2026-01-03;10:23:35;K00017;;;;;Dames;4;267,3;0;267,3;Contant;MW001
TX000084;2026-01-03;10:41:05;K00616;;;;;Heren;3;190,86;0;190,86;Creditcard;MW004
TX001503;2026-01-03;10:58:54;K00597;;;;;Dames;4;293,69;0;293,69;Pin;MW001
TX002276;2026-01-03;11:00:25;K00544;5014;M;20;k00544@example.com;Accessoires;5;281,02;52,67;228,35;Contant;MW001
TX000879;2026-01-03;11:37:56;K00057;4001;V;44;k00057@example.com;Schoenen;4;280,62;0;280,62;Creditcard;MW003
TX001431;2026-01-03;12:22:23;K00634;;;;;Heren;3;154,83;0;154,83;Creditcard;MW003
TX001158;2026-01-03;13:09:11;K00137;4001;V;23;k00137@example.com;Heren;3;230,37;0;230,37;Pin;MW004
TX000713;2026-01-03;14:02:12;K00625;5025;V;53;k00625@example.com;Dames;3;139,11;0;139,11;Pin;MW002
TX002099;2026-01-03;14:06:43;K00201;5042;V;37;k00201@example.com;Heren;2;115,38;0;115,38;Contant;MW004
TX001786;2026-01-03;14:21:08;K00140;;;;;Accessoires;4;283,74;0;283,74;Pin;MW001
TX002449;2026-01-03;14:36:33;K00530;4001;V;72;k00530@example.com;Accessoires;3;49,55;0;49,55;Contant;MW003
TX002372;2026-01-03;16:39:16;K00758;;;;;Dames;1;43,24;5,17;38,07;Pin;MW001
TX000232;2026-01-03;17:18:55;K00313;;;;;Heren;2;144,32;0;144,32;Pin;MW002
TX001967;2026-01-03;19:07:34;K00714;5121;V;39;k00714@example.com;Accessoires;4;229,27;0;229,27;Pin;MW002
TX002233;2026-01-04;10:14:27;K00272;5121;V;43;k00272@example.com;Schoenen;2;187,94;0;187,94;Pin;MW001
TX001145;2026-01-04;10:19:25;K00385;4001;V;26;k00385@example.com;Dames;1;45,5;0;45,5;Pin;MW003
TX001271;2026-01-04;10:19:46;K00661;;;;;Schoenen;3;380,75;0;380,75;Pin;MW003
TX000439;2026-01-04;10:42:52;K00077;;;;;Dames;1;112,91;0;112,91;Pin;MW004
TX000300;2026-01-04;11:00:56;K00405;;;;;Heren;3;299,37;0;299,37;Pin;MW001
TX001690;2026-01-04;11:04:23;K00445;5017;V;23;k00445@example.com;Dames;5;193,37;0;193,37;Pin;MW002
TX002230;2026-01-04;11:53:48;K00693;;;;;Dames;2;126,18;0;126,18;Pin;MW004
TX000840;2026-01-04;12:09:23;K00227;4001;V;22;k00227@example.com;Accessoires;3;80,27;0;80,27;Contant;MW002
TX000366;2026-01-04;13:39:42;K00415;4001;V;72;k00415@example.com;Dames;5;589,11;0;589,11;Creditcard;MW004
TX000264;2026-01-04;14:01:09;K00455;4001;M;68;k00455@example.com;Dames;3;144,88;0;144,88;Creditcard;MW003
TX002180;2026-01-04;14:20:42;K00423;;;;;Accessoires;2;56,52;0;56,52;Contant;MW003
TX000745;2026-01-04;15:08:37;K00109;5121;V;27;k00109@example.com;Accessoires;3;113,4;0;113,4;Pin;MW003
TX001133;2026-01-04;15:19:03;K00228;;;;;Heren;4;237,13;0;237,13;Creditcard;MW001
TX000382;2026-01-04;15:49:11;K00662;4001;M;60;k00662@example.com;Heren;3;234,75;0;234,75;Contant;MW001
TX001658;2026-01-04;15:53:00;K00645;4001;V;22;k00645@example.com;Heren;3;228,44;0;228,44;Creditcard;MW003
TX000186;2026-01-04;16:40:19;K00645;4001;V;23;k00645@example.com;Dames;3;347,71;0;347,71;Creditcard;MW001
TX000682;2026-01-04;19:05:49;K00645;4001;V;44;k00645@example.com;Dames;2;113,59;0;113,59;Pin;MW004
TX001956;2026-01-04;19:22:18;K00107;;;;;Dames;2;144,52;0;144,52;Pin;MW003
TX000726;2026-01-04;19:39:28;K00337;5014;V;54;k00337@example.com;Heren;1;91,96;13,9;78,06;Contant;MW003
TX002477;2026-01-05;10:16:03;K00478;5038;V;39;k00478@example.com;Schoenen;1;68,93;0;68,93;Pin;MW004
TX000220;2026-01-05;10:19:45;K00332;;;;;Schoenen;5;354,79;0;354,79;Contant;MW004
TX001004;2026-01-05;10:19:49;K00649;;;;;Dames;2;75,7;0;75,7;Pin;MW002
TX002000;2026-01-05;10:22:29;K00058;5038;V;32;k00058@example.com;Accessoires;3;165,73;0;165,73;Pin;MW003
TX001667;2026-01-05;10:42:25;K00279;5038;V;30;k00279@example.com;Dames;4;409,68;0;409,68;Pin;MW002
TX001443;2026-01-05;10:52:27;K00042;;;;;Dames;1;56,39;0;56,39;Pin;MW004
TX001584;2026-01-05;10:55:41;K00025;5042;M;41;k00025@example.com;Heren;2;203,12;14,53;188,59;Pin;MW001
TX001758;2026-01-05;10:57:18;K00020;;;;;Schoenen;2;194,04;0;194,04;Creditcard;MW004
TX001971;2026-01-05;11:06:24;K00196;5038;M;47;k00196@example.com;Schoenen;1;84,41;0;84,41;Pin;MW004
TX001368;2026-01-05;11:18:14;K00715;4001;M;39;k00715@example.com;Schoenen;4;483,75;0;483,75;Pin;MW001
TX001836;2026-01-05;11:32:28;K00568;4001;M;18;k00568@example.com;Accessoires;1;45,37;0;45,37;Pin;MW002
TX002158;2026-01-05;12:30:11;K00710;;;;;Accessoires;4;183,89;0;183,89;Pin;MW004
TX001578;2026-01-05;12:40:41;K00289;5046;V;69;k00289@example.com;Sale;5;135,45;22,59;112,86;Pin;MW001
TX001433;2026-01-05;12:41:38;K00339;;;;;Schoenen;4;453,19;0;453,19;Contant;MW001
TX001240;2026-01-05;13:49:04;K00089;;;;;Accessoires;5;226,14;0;226,14;Contant;MW003
TX002028;2026-01-05;13:52:33;K00743;;;;;Schoenen;3;348,7;0;348,7;Contant;MW001
TX001340;2026-01-05;14:03:45;K00116;;;;;Dames;2;212,64;0;212,64;Pin;MW001
TX000211;2026-01-05;14:17:15;K00474;;;;;Accessoires;2;84,95;0;84,95;Contant;MW003
TX001349;2026-01-05;14:20:35;K00461;5042;V;32;k00461@example.com;Accessoires;3;60,14;0;60,14;Creditcard;MW002
TX000577;2026-01-05;14:23:24;K00354;;;;;Dames;3;106,07;0;106,07;Pin;MW001
TX001266;2026-01-05;14:50:43;K00668;;;;;Dames;1;60,96;0;60,96;Pin;MW004
TX000029;2026-01-05;14:55:31;K00318;4001;V;38;k00318@example.com;Dames;1;81,64;0;81,64;Contant;MW004
TX002494;2026-01-05;15:36:17;K00030;;;;;Heren;2;199,7;0;199,7;Creditcard;MW003
TX000248;2026-01-05;15:45:02;K00197;4001;M;22;k00197@example.com;Accessoires;3;108,75;11,71;97,04;Pin;MW003
TX000087;2026-01-05;16:37:14;K00051;4001;M;26;k00051@example.com;Accessoires;4;278,03;0;278,03;Creditcard;MW002
TX000291;2026-01-05;16:39:11;K00113;4001;V;19;k00113@example.com;Heren;3;182,98;35,77;147,21;Pin;MW004
TX002087;2026-01-05;16:47:54;K00546;4001;M;22;k00546@example.com;Dames;4;425,61;0;425,61;Contant;MW002
TX000526;2026-01-05;16:58:01;K00655;5025;V;34;k00655@example.com;Dames;1;90,79;0;90,79;Creditcard;MW001
TX000007;2026-01-05;16:59:19;K00074;;;;;Dames;3;249,76;0;249,76;Pin;MW003
TX001745;2026-01-05;17:08:18;K00299;;;;;Heren;2;170,87;0;170,87;Pin;MW002
TX002299;2026-01-05;17:12:47;K00613;5038;M;36;k00613@example.com;Dames;2;93,89;0;93,89;Pin;MW003
TX001217;2026-01-05;17:27:50;K00304;;;;;Heren;5;355,68;64,61;291,07;Pin;MW002
TX000240;2026-01-05;17:39:09;K00636;;;;;Dames;6;275,33;0;275,33;Contant;MW004
TX000208;2026-01-05;18:00:55;K00632;4001;V;31;k00632@example.com;Dames;1;79,12;0;79,12;Contant;MW002
TX000066;2026-01-05;18:03:02;K00181;5038;V;42;k00181@example.com;Dames;5;520,86;0;520,86;Pin;MW003
TX002109;2026-01-06;10:09:51;K00589;;;;;Dames;3;191,38;0;191,38;Pin;MW002
TX001528;2026-01-06;10:46:59;K00598;4001;V;45;k00598@example.com;Heren;3;160,43;0;160,43;Creditcard;MW003
TX001881;2026-01-06;11:53:30;K00519;4001;V;18;k00519@example.com;Dames;1;69,44;0;69,44;Creditcard;MW004
TX000329;2026-01-06;12:06:33;K00158;5025;M;43;k00158@example.com;Accessoires;3;140,09;0;140,09;Contant;MW001
TX001414;2026-01-06;14:07:24;K00607;;;;;Accessoires;4;171,73;0;171,73;Pin;MW002
TX000481;2026-01-06;14:07:49;K00417;;;;;Dames;3;287,59;0;287,59;Pin;MW004
TX001388;2026-01-06;14:35:33;K00683;4818;M;19;k00683@example.com;Dames;2;174,51;0;174,51;Pin;MW004
TX000449;2026-01-06;15:26:53;K00184;;;;;Schoenen;2;253,3;0;253,3;Creditcard;MW001
TX000687;2026-01-06;15:36:51;K00737;5046;V;23;k00737@example.com;Dames;3;163,01;0;163,01;Pin;MW004
TX001380;2026-01-06;15:45:55;K00366;4001;V;33;k00366@example.com;Dames;4;269,87;0;269,87;Pin;MW002
TX001644;2026-01-06;16:25:56;K00670;;;;;Accessoires;3;177,28;0;177,28;Pin;MW002
TX000725;2026-01-06;16:54:34;K00057;5038;V;26;k00057@example.com;Dames;3;131,6;0;131,6;Contant;MW001
TX000435;2026-01-06;17:18:03;K00078;4001;V;48;k00078@example.com;Dames;2;183,36;0;183,36;Creditcard;MW002
TX001826;2026-01-06;18:47:01;K00177;;;;;Heren;3;292,73;0;292,73;Contant;MW002
TX001661;2026-01-06;19:21:20;K00666;5025;V;43;k00666@example.com;Schoenen;2;249,19;0;249,19;Pin;MW002
TX001157;2026-01-07;10:26:15;K00216;5042;M;20;k00216@example.com;Heren;3;240,43;16,94;223,49;Creditcard;MW003
TX002483;2026-01-07;10:36:45;K00186;5262;V;29;k00186@example.com;Dames;3;223,31;0;223,31;Pin;MW001
TX000572;2026-01-07;10:42:10;K00674;;;;;Dames;2;155,97;0;155,97;Creditcard;MW002
TX002013;2026-01-07;10:56:23;K00578;5046;V;75;k00578@example.com;Accessoires;2;147,56;24,04;123,52;Pin;MW001
TX000782;2026-01-07;11:08:12;K00134;5046;V;69;k00134@example.com;Accessoires;2;45,81;2,9;42,91;Pin;MW001
TX000844;2026-01-07;11:19:47;K00076;;;;;Accessoires;8;255,93;0;255,93;Pin;MW001
TX002143;2026-01-07;12:06:23;K00172;;;;;Dames;2;145,9;0;145,9;Contant;MW001
TX002130;2026-01-07;12:17:15;K00613;4001;V;27;k00613@example.com;Heren;5;532,39;0;532,39;Pin;MW004
TX001947;2026-01-07;12:39:25;K00688;5262;V;24;k00688@example.com;Accessoires;2;142,13;0;142,13;Pin;MW002
TX000663;2026-01-07;13:05:27;K00605;4001;M;23;k00605@example.com;Heren;3;324,22;0;324,22;Pin;MW002
TX000938;2026-01-07;13:12:12;K00212;;;;;Dames;2;228,78;0;228,78;Pin;MW001
TX002155;2026-01-07;14:03:38;K00137;5038;V;41;k00137@example.com;Dames;2;167,21;0;167,21;Pin;MW001
TX001837;2026-01-07;14:24:22;K00059;5038;V;31;k00059@example.com;Accessoires;3;173,09;0;173,09;Creditcard;MW003
TX001040;2026-01-07;14:33:43;K00036;5014;M;22;k00036@example.com;Dames;3;224,46;0;224,46;Pin;MW003
TX001717;2026-01-07;14:34:29;K00137;4001;V;28;k00137@example.com;Accessoires;2;58,16;0;58,16;Pin;MW001
TX000658;2026-01-07;14:44:40;K00063;5042;V;24;k00063@example.com;Accessoires;1;34,68;0;34,68;Contant;MW004
TX001211;2026-01-07;15:41:21;K00469;;;;;Dames;3;266,49;0;266,49;Pin;MW004
TX002362;2026-01-07;16:16:25;K00382;5014;M;53;k00382@example.com;Accessoires;5;170,16;0;170,16;Pin;MW004
TX000972;2026-01-07;16:33:09;K00780;;;;;Sale;3;72;0;72;Pin;MW002
TX002157;2026-01-07;16:36:36;K00038;5042;V;21;k00038@example.com;Heren;2;135,39;0;135,39;Pin;MW002
TX000375;2026-01-07;16:39:54;K00408;;;;;Dames;5;290,36;0;290,36;Pin;MW001
TX001029;2026-01-07;16:58:37;K00073;;;;;Accessoires;1;48,32;0;48,32;Pin;MW004
TX000032;2026-01-07;17:27:28;K00317;;;;;Sale;4;150,31;0;150,31;Creditcard;MW004
TX001367;2026-01-07;17:44:03;K00525;5046;V;32;k00525@example.com;Schoenen;6;593,8;0;593,8;Pin;MW004
TX001517;2026-01-07;18:06:08;K00755;;;;;Accessoires;2;136,92;0;136,92;Pin;MW004
TX000801;2026-01-07;18:26:23;K00702;;;;;Dames;2;196,14;0;196,14;Creditcard;MW004
TX000407;2026-01-07;18:34:18;K00059;4001;V;37;k00059@example.com;Sale;5;76,39;0;76,39;Pin;MW003
TX002008;2026-01-07;19:32:13;K00017;;;;;Accessoires;2;144,69;0;144,69;Pin;MW004
TX001467;2026-01-08;10:02:41;K00448;4001;M;19;k00448@example.com;Dames;3;182,17;0;182,17;Pin;MW001
TX000404;2026-01-08;11:11:13;K00620;5017;M;39;k00620@example.com;Heren;2;178,76;0;178,76;Pin;MW004
TX001190;2026-01-08;11:28:59;K00150;;;;;Dames;1;103,95;6,07;97,88;Creditcard;MW001
TX001494;2026-01-08;11:34:27;K00266;4001;V;31;k00266@example.com;Accessoires;1;23,67;0;23,67;Pin;MW002
TX001789;2026-01-08;12:05:13;K00605;5046;M;45;k00605@example.com;Dames;2;216,35;0;216,35;Creditcard;MW004
TX002133;2026-01-08;12:18:02;K00038;4001;V;37;k00038@example.com;Dames;7;257,88;32,65;225,23;Pin;MW004
TX000047;2026-01-08;12:38:27;K00780;5014;V;46;k00780@example.com;Schoenen;2;288,02;0;288,02;Pin;MW002
TX002203;2026-01-08;12:39:39;K00362;;;;;Dames;3;285,43;0;285,43;Pin;MW002
TX001413;2026-01-08;12:56:01;K00393;4001;V;30;k00393@example.com;Accessoires;2;63,3;0;63,3;Pin;MW004
TX001333;2026-01-08;13:04:51;K00201;5042;V;51;k00201@example.com;Dames;1;43,21;0;43,21;Pin;MW002
TX001746;2026-01-08;13:12:38;K00717;5121;V;35;k00717@example.com;Accessoires;2;124,42;0;124,42;Creditcard;MW004
TX000507;2026-01-08;13:48:09;K00154;5025;M;19;k00154@example.com;Schoenen;4;569,42;93,04;476,38;Creditcard;MW001
TX001139;2026-01-08;13:52:00;K00471;;;;;Accessoires;2;97,46;0;97,46;Contant;MW004
TX001260;2026-01-08;14:06:24;K00601;5025;M;34;k00601@example.com;Schoenen;1;148,44;0;148,44;Pin;MW004
TX000136;2026-01-08;14:14:57;K00565;;;;;Heren;4;316,99;0;316,99;Pin;MW001
TX001500;2026-01-08;14:25:05;K00585;5014;V;46;k00585@example.com;Dames;2;134,29;0;134,29;Pin;MW001
TX000057;2026-01-08;14:35:16;K00402;;;;;Accessoires;7;285,48;53,78;231,7;Contant;MW004
TX001761;2026-01-08;14:35:32;K00089;;;;;Dames;3;171,99;0;171,99;Pin;MW001
TX001771;2026-01-08;15:00:14;K00705;5038;V;46;k00705@example.com;Heren;3;128,49;0;128,49;Pin;MW003
TX001055;2026-01-08;15:00:35;K00790;5014;V;49;k00790@example.com;Dames;2;151,79;0;151,79;Pin;MW002
TX001605;2026-01-08;15:12:11;K00489;;;;;Dames;6;541,66;0;541,66;Pin;MW002
TX001227;2026-01-08;16:07:52;K00340;5038;M;25;k00340@example.com;Dames;3;241,39;0;241,39;Contant;MW002
TX001574;2026-01-08;16:31:24;K00236;;;;;Sale;3;102,53;18,46;84,07;Pin;MW002
TX001186;2026-01-08;16:47:56;K00176;4001;M;29;k00176@example.com;Schoenen;3;318,92;0;318,92;Pin;MW002
TX000851;2026-01-08;17:56:17;K00613;5042;M;48;k00613@example.com;Dames;1;56,28;0;56,28;Creditcard;MW003
TX000731;2026-01-08;17:58:25;K00772;;;;;Dames;5;328,97;31,54;297,43;Pin;MW004
TX000588;2026-01-09;10:04:51;K00143;5042;V;24;k00143@example.com;Dames;3;178,49;0;178,49;Pin;MW003
TX000405;2026-01-09;10:07:57;K00793;5038;V;52;k00793@example.com;Dames;3;110,59;0;110,59;Creditcard;MW001
TX001294;2026-01-09;10:23:46;K00471;;;;;Accessoires;2;105,37;0;105,37;Pin;MW004
TX000673;2026-01-09;10:25:25;K00388;5014;V;25;k00388@example.com;Dames;5;363,2;0;363,2;Pin;MW001
TX000458;2026-01-09;10:57:34;K00349;;;;;Dames;2;145,1;0;145,1;Pin;MW002
TX000122;2026-01-09;11:19:28;K00385;;;;;Dames;3;334,65;0;334,65;Pin;MW003
TX001659;2026-01-09;11:26:10;K00242;5038;V;22;k00242@example.com;Dames;1;90,82;0;90,82;Creditcard;MW002
TX000674;2026-01-09;11:37:02;K00319;;;;;Dames;6;214,48;0;214,48;Creditcard;MW004
TX002321;2026-01-09;12:23:21;K00492;;;;;Dames;3;246,69;0;246,69;Contant;MW002
TX000873;2026-01-09;13:17:34;K00090;5038;V;19;k00090@example.com;Dames;1;94,96;0;94,96;Pin;MW002
TX000587;2026-01-09;13:34:47;K00137;;;;;Dames;4;206,56;30,18;176,38;Pin;MW002
TX002220;2026-01-09;13:44:50;K00774;;;;;Heren;2;147,81;0;147,81;Pin;MW002
TX002363;2026-01-09;13:48:17;K00165;;;;;Accessoires;4;250,3;0;250,3;Pin;MW003
TX001296;2026-01-09;14:04:54;K00296;;;;;Accessoires;2;53,45;0;53,45;Pin;MW001
TX000384;2026-01-09;14:20:17;K00743;5014;M;21;k00743@example.com;Accessoires;3;213,73;0;213,73;Pin;MW003
TX002447;2026-01-09;14:27:11;K00372;5014;M;36;k00372@example.com;Heren;4;198,91;10,63;188,28;Contant;MW002
TX001714;2026-01-09;14:31:18;K00191;5046;V;46;k00191@example.com;Sale;4;139,63;0;139,63;Creditcard;MW001
TX000684;2026-01-09;14:39:05;K00090;5046;V;29;k00090@example.com;Heren;4;293,13;0;293,13;Pin;MW003
TX001790;2026-01-09;15:43:48;K00044;5017;V;34;k00044@example.com;Dames;2;188,53;15,21;173,32;Pin;MW004
TX000544;2026-01-09;16:14:54;K00272;;;;;Schoenen;5;599,82;0;599,82;Creditcard;MW003
TX000652;2026-01-09;16:27:00;K00398;;;;;Dames;3;318,97;0;318,97;Creditcard;MW002
TX001546;2026-01-09;16:48:01;K00002;;;;;Heren;3;293,87;0;293,87;Pin;MW003
TX000535;2026-01-09;17:00:54;K00001;5014;V;39;k00001@example.com;Dames;1;94,62;0;94,62;Pin;MW004
TX001810;2026-01-09;17:15:25;K00147;;;;;Accessoires;4;132,5;0;132,5;Pin;MW004
TX000630;2026-01-09;17:26:00;K00143;;;;;Dames;1;106,1;0;106,1;Contant;MW004
TX000537;2026-01-09;17:44:08;K00218;5046;V;38;k00218@example.com;Accessoires;5;336,94;0;336,94;Pin;MW003
TX001518;2026-01-09;18:39:49;K00408;4001;V;26;k00408@example.com;Dames;1;104,26;0;104,26;Pin;MW003
TX002111;2026-01-09;18:39:52;K00571;4818;V;21;k00571@example.com;Accessoires;4;159,2;0;159,2;Pin;MW003
TX000450;2026-01-09;18:56:10;K00025;;;;;Dames;3;167,8;0;167,8;Creditcard;MW003
TX000278;2026-01-09;19:31:52;K00335;4001;V;36;k00335@example.com;Schoenen;5;632,88;0;632,88;Contant;MW001
TX001419;2026-01-10;10:25:55;K00511;;;;;Dames;4;296,51;0;296,51;Contant;MW003
TX001735;2026-01-10;10:42:16;K00778;5046;V;25;k00778@example.com;Accessoires;3;83,53;16,64;66,89;Pin;MW003
TX000268;2026-01-10;10:58:04;K00728;4001;M;30;k00728@example.com;Dames;4;277,35;0;277,35;Creditcard;MW002
TX001416;2026-01-10;11:04:22;K00545;;;;;Dames;3;350,23;0;350,23;Creditcard;MW001
TX001119;2026-01-10;13:03:35;K00767;;;;;Heren;1;52,37;3,11;49,26;Creditcard;MW002
TX002262;2026-01-10;13:10:12;K00257;5038;M;26;k00257@example.com;Accessoires;1;19,26;0;19,26;Pin;MW002
